department_id,studentnum,subject,e_g3_score,b_g1_score,b_i_jeemain_score,fac_reservation,reservation_stu,took_jee,female,age,miss_age,father_college,mother_college,fac_associate_professor,fac_professor,fac_yearsinhighed,fac_highest_degree_phd,fac_highest_degree_phd_in_prog,fac_degree_college_elite,fac_female
IR033CS,511,Math,0.7594670525831656,1.056589925757292,43,7.5,1,1,1,17,0,1,1,7.5,0,107.5,0,7.5,0,2.5
IR033CS,511,Physics,0.887919080073613,-0.256761769887133,43,7.5,1,1,1,17,0,1,1,2.5,0,77.5,0,2.5,0,5
IR033CS,512,Math,-0.6582338689007213,-0.8714651298184557,13,7.5,1,1,0,18,0,1,0,7.5,0,107.5,0,7.5,0,2.5
IR033CS,512,Physics,-0.7589077373377755,-1.0132646386201971,13,7.5,1,1,0,18,0,1,0,5,0,95,0,2.5,0,2.5
IR033EE,513,Math,-1.1308008427286838,0.574576161863355,70,5,1,1,0,17,0,1,0,0,0,110,0,10,0,0
IR033EE,513,Physics,0.5585537165913353,-1.2654322615312186,70,6.923076923076923,1,1,0,17,0,1,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,514,Math,1.4683175133251092,0.0925623979694181,0,0,0,0,0,18,0,0,0,0,5,135,5,5,5,5
IR033EE,514,Physics,-0.42954237385549776,-0.256761769887133,0,6.923076923076923,0,0,0,18,0,0,0,1.5384615384615383,0,66.15384615384615,0,1.5384615384615383,2.3076923076923075,0
IR033EE,515,Math,1.4683175133251092,1.2975968077042603,0,0,1,0,0,17,0,0,0,0,5,135,5,5,5,5
IR033EE,515,Physics,-0.42954237385549776,-0.5089293927981544,0,8.333333333333334,1,0,0,17,0,0,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,516,Math,-0.18566689507275905,0.574576161863355,0,5,1,0,0,18,0,0,0,0,0,110,0,10,0,0
IR033EE,516,Physics,-1.0882731008200532,-0.00459414697611161,0,7.5,1,0,0,18,0,0,0,2.5,0,75,0,1.6666666666666663,1.6666666666666663,0
IR033EE,517,Math,-0.8945173558147025,-0.8714651298184557,0,0,0,0,0,17,0,1,0,0,5,135,5,5,5,5
IR033EE,517,Physics,0.2291883531090576,-1.0132646386201971,0,8.461538461538462,0,0,0,17,0,1,0,3.076923076923077,0,83.84615384615385,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,518,Math,0.7594670525831656,0.3335692799163866,40,0,1,1,1,17,0,1,1,0,5,135,5,5,5,5
IR033EE,518,Physics,1.2172844435558907,0.24757347593490975,40,6.923076923076923,1,1,1,17,0,1,1,1.5384615384615383,0,66.15384615384615,0,1.5384615384615383,2.3076923076923075,0
IR033EE,519,Math,0.05061659184122212,-1.5944857756593611,0,0,1,0,0,17,0,0,0,0,5,135,5,5,5,5
IR033EE,519,Physics,0.5585537165913353,-0.256761769887133,0,8.461538461538462,1,0,0,17,0,0,0,3.076923076923077,0,83.84615384615385,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,520,Math,-0.42195038198674023,-0.14844448397755036,0,0,0,0,0,18,0,0,0,0,5,135,5,5,5,5
IR033EE,520,Physics,-0.42954237385549776,-0.7610970157091758,0,8.461538461538462,0,0,0,18,0,0,0,3.076923076923077,0,80.76923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,521,Math,0.05061659184122212,-1.112472011765424,0,0,1,0,0,17,0,0,0,0,5,135,5,5,5,5
IR033EE,521,Physics,-2.0763691912668865,-0.5089293927981544,0,8.333333333333334,1,0,0,17,0,0,0,3.333333333333334,0,84.16666666666666,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,522,Math,-1.367084329642665,-0.6304582478714873,0,5,1,0,1,17,0,0,0,0,0,110,0,10,0,0
IR033EE,522,Physics,-0.7589077373377755,1.2562439675789954,0,6.923076923076923,1,0,1,17,0,0,0,1.5384615384615383,0,66.15384615384615,0,1.5384615384615383,2.3076923076923075,0
IR033EE,523,Math,0.5231835656691844,0.8155830438103234,0,5,1,0,0,17,0,0,0,0,0,110,0,10,0,0
IR033EE,523,Physics,-0.42954237385549776,-0.7610970157091758,0,6.153846153846154,1,0,0,17,0,0,0,0.7692307692307693,0,62.30769230769232,0,1.5384615384615383,2.3076923076923075,0
IR033EE,524,Math,0.2869000787552033,-0.3894513659245188,0,5,1,0,1,17,0,0,0,0,0,110,0,10,0,0
IR033EE,524,Physics,-1.0882731008200532,-0.256761769887133,0,8.461538461538462,1,0,1,17,0,0,0,3.076923076923077,0,80.76923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,525,Math,0.05061659184122212,0.0925623979694181,0,5,1,0,0,18,0,0,0,0,0,110,0,10,0,0
IR033EE,525,Physics,-0.7589077373377755,1.004076344667974,0,8.333333333333334,1,0,0,18,0,0,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,526,Math,0.05061659184122212,-0.8714651298184557,0,0,1,0,0,17,0,0,0,0,5,135,5,5,5,5
IR033EE,526,Physics,1.5466498070381685,0.24757347593490975,0,8.461538461538462,1,0,0,17,0,0,0,3.076923076923077,0,80.76923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,527,Math,-0.18566689507275905,0.0925623979694181,0,0,0,0,0,17,0,0,0,0,5,135,5,5,5,5
IR033EE,527,Physics,0.2291883531090576,-0.5089293927981544,0,8.333333333333334,0,0,0,17,0,0,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,528,Math,1.4683175133251092,-0.14844448397755036,0,5,0,0,1,17,0,0,0,0,0,110,0,10,0,0
IR033EE,528,Physics,-0.7589077373377755,-0.5089293927981544,0,8.461538461538462,0,0,1,17,0,0,0,3.076923076923077,0,80.76923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,529,Math,-1.1308008427286838,-0.6304582478714873,0,0,0,0,0,18,0,1,0,0,5,135,5,5,5,5
IR033EE,529,Physics,2.2053805340027237,0.24757347593490975,0,8.461538461538462,0,0,0,18,0,1,0,3.076923076923077,0,77.6923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,530,Math,0.7594670525831656,0.3335692799163866,54,0,1,1,0,19,0,0,0,0,5,135,5,5,5,5
IR033EE,530,Physics,-0.10017701037322008,1.2562439675789954,54,7.5,1,1,0,19,0,0,0,2.5,0,75.83333333333333,0,1.6666666666666663,2.5,0
IR033EE,531,Math,0.05061659184122212,-0.3894513659245188,0,5,0,0,0,17,0,0,0,0,0,110,0,10,0,0
IR033EE,531,Physics,-0.42954237385549776,-1.0132646386201971,0,6.923076923076923,0,0,0,17,0,0,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,532,Math,-0.6582338689007213,0.0925623979694181,89,5,1,1,0,17,0,0,0,0,0,110,0,10,0,0
IR033EE,532,Physics,-0.10017701037322008,0.24757347593490975,89,7.5,1,1,0,17,0,0,0,3.333333333333334,0,80.83333333333334,0,2.5,3.333333333333334,0.8333333333333333
IR033EE,533,Math,0.05061659184122212,-0.3894513659245188,0,0,0,0,0,18,0,0,0,0,5,135,5,5,5,5
IR033EE,533,Physics,0.5585537165913353,0.24757347593490975,0,8.333333333333334,0,0,0,18,0,0,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,534,Math,-0.18566689507275905,-0.14844448397755036,30,0,1,1,0,17,0,0,0,0,5,135,5,5,5,5
IR033EE,534,Physics,0.2291883531090576,-0.256761769887133,30,6.153846153846154,1,1,0,17,0,0,0,0.7692307692307693,0,63.846153846153854,0,1.5384615384615383,2.3076923076923075,0
IR033EE,535,Math,-0.18566689507275905,2.5026312174391028,90,5,1,1,0,18,0,1,0,0,0,110,0,10,0,0
IR033EE,535,Physics,1.2172844435558907,-0.256761769887133,90,8.461538461538462,1,1,0,18,0,1,0,3.076923076923077,0,80.76923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,536,Math,0.5231835656691844,-0.3894513659245188,38,5,1,1,1,17,0,0,0,0,0,110,0,10,0,0
IR033EE,536,Physics,0.2291883531090576,-0.00459414697611161,38,8.461538461538462,1,1,1,17,0,0,0,3.076923076923077,0,82.30769230769229,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,537,Math,-0.6582338689007213,-1.112472011765424,0,5,0,0,1,18,0,0,0,0,0,110,0,10,0,0
IR033EE,537,Physics,-0.7589077373377755,-1.0132646386201971,0,6.923076923076923,0,0,1,18,0,0,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,538,Math,-0.6582338689007213,-1.112472011765424,55,5,0,1,1,19,0,1,0,0,0,110,0,10,0,0
IR033EE,538,Physics,0.2291883531090576,-1.0132646386201971,55,8.333333333333334,0,1,1,19,0,1,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,539,Math,-2.075934790384608,-1.112472011765424,73,5,0,1,1,18,0,1,0,0,0,110,0,10,0,0
IR033EE,539,Physics,1.5466498070381685,-0.256761769887133,73,8.333333333333334,0,1,1,18,0,1,0,3.333333333333334,0,87.5,0,1.6666666666666663,1.6666666666666663,1.666666666666667
IR033EE,540,Math,-0.6582338689007213,-0.3894513659245188,0,0,1,0,0,17,0,1,1,0,5,135,5,5,5,5
IR033EE,540,Physics,-1.0882731008200532,-0.7610970157091758,0,5.384615384615384,1,0,0,17,0,1,1,0.7692307692307693,0,62.30769230769232,0,1.5384615384615383,2.3076923076923075,0
IR033EE,541,Math,-0.42195038198674023,-0.14844448397755036,0,5,0,0,1,17,0,0,0,0,0,110,0,10,0,0
IR033EE,541,Physics,-0.42954237385549776,0.24757347593490975,0,8.461538461538462,0,0,1,17,0,0,0,3.076923076923077,0,83.84615384615385,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,542,Math,0.5231835656691844,-0.8714651298184557,0,0,0,0,1,18,0,1,0,0,5,135,5,5,5,5
IR033EE,542,Physics,-0.42954237385549776,-0.7610970157091758,0,8.333333333333334,0,0,1,18,0,1,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,543,Math,0.05061659184122212,-0.6304582478714873,50,5,0,1,1,17,0,1,0,0,0,110,0,10,0,0
IR033EE,543,Physics,-0.42954237385549776,-0.5089293927981544,50,6.923076923076923,0,1,1,17,0,1,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,544,Math,0.2869000787552033,0.3335692799163866,61,5,1,1,1,18,0,1,0,0,0,110,0,10,0,0
IR033EE,544,Physics,-0.10017701037322008,0.24757347593490975,61,6.923076923076923,1,1,1,18,0,1,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,545,Math,0.2869000787552033,-0.6304582478714873,0,0,0,0,0,18,0,0,0,0,5,135,5,5,5,5
IR033EE,545,Physics,-1.0882731008200532,-0.00459414697611161,0,8.461538461538462,0,0,0,18,0,0,0,3.076923076923077,0,77.6923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,546,Math,-0.6582338689007213,-0.3894513659245188,0,0,0,0,0,18,0,0,0,0,5,135,5,5,5,5
IR033EE,546,Physics,0.5585537165913353,-0.7610970157091758,0,7.5,0,0,0,18,0,0,0,2.5,0,74.16666666666667,0,1.6666666666666663,2.5,0
IR033EE,547,Math,0.05061659184122212,-0.14844448397755036,0,0,1,0,0,17,0,1,1,0,5,135,5,5,5,5
IR033EE,547,Physics,-1.0882731008200532,-0.256761769887133,0,8.333333333333334,1,0,0,17,0,1,1,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,548,Math,-0.8945173558147025,0.8155830438103234,0,0,1,0,0,17,0,1,1,0,0,65,0,5,0,0
IR033EE,548,Physics,-0.7589077373377755,-1.7697675073532613,0,6.923076923076923,1,0,0,17,0,1,1,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,549,Math,0.7594670525831656,-1.112472011765424,72,5,1,1,0,17,0,1,1,0,0,110,0,10,0,0
IR033EE,549,Physics,0.5585537165913353,-0.00459414697611161,72,8.461538461538462,1,1,0,17,0,1,1,3.076923076923077,0,77.6923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,550,Math,0.2869000787552033,-1.112472011765424,0,0,1,0,0,17,0,0,0,0,5,135,5,5,5,5
IR033EE,550,Physics,0.2291883531090576,0.24757347593490975,0,8.333333333333334,1,0,0,17,0,0,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR033EE,551,Math,-0.6582338689007213,-1.112472011765424,0,5,0,0,1,17,0,1,1,0,0,110,0,10,0,0
IR033EE,551,Physics,-1.0882731008200532,-0.5089293927981544,0,6.666666666666666,0,0,1,17,0,1,1,1.666666666666667,0,67.5,0,1.6666666666666663,2.5,0
IR033EE,552,Math,-0.6582338689007213,-0.8714651298184557,0,0,1,0,1,17,0,1,1,0,5,135,5,5,5,5
IR033EE,552,Physics,0.887919080073613,-1.5175998844422398,0,8.461538461538462,1,0,1,17,0,1,1,3.076923076923077,0,83.84615384615385,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,553,Math,-0.8945173558147025,-0.6304582478714873,0,0,0,0,0,18,0,1,0,0,5,135,5,5,5,5
IR033EE,553,Physics,0.5585537165913353,-0.256761769887133,0,8.461538461538462,0,0,0,18,0,1,0,3.076923076923077,0,77.6923076923077,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,554,Math,-1.1308008427286838,-0.14844448397755036,72,5,1,1,0,18,0,1,0,0,0,110,0,10,0,0
IR033EE,554,Physics,0.5585537165913353,-0.5089293927981544,72,6.923076923076923,1,1,0,18,0,1,0,2.3076923076923075,0,72.3076923076923,0,1.5384615384615383,1.5384615384615383,0.7692307692307694
IR033EE,555,Math,-0.18566689507275905,-0.3894513659245188,0,5,1,0,0,17,0,0,0,0,0,110,0,10,0,0
IR033EE,555,Physics,-0.10017701037322008,-0.00459414697611161,0,7.5,1,0,0,17,0,0,0,3.333333333333334,0,80.83333333333334,0,2.5,3.333333333333334,0.8333333333333333
IR033EE,556,Math,0.05061659184122212,0.0925623979694181,31,0,1,1,1,17,0,1,0,0,5,135,5,5,5,5
IR033EE,556,Physics,-0.42954237385549776,1.004076344667974,31,6.923076923076923,1,1,1,17,0,1,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,557,Math,0.5231835656691844,-0.14844448397755036,0,0,1,0,1,17,0,0,0,0,5,135,5,5,5,5
IR033EE,557,Physics,-0.7589077373377755,-0.5089293927981544,0,6.923076923076923,1,0,1,17,0,0,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,558,Math,-0.18566689507275905,0.8155830438103234,40,5,0,1,1,18,0,1,0,0,0,110,0,10,0,0
IR033EE,558,Physics,0.887919080073613,-0.256761769887133,40,6.923076923076923,0,1,1,18,0,1,0,2.3076923076923075,0,65.38461538461539,0,1.5384615384615383,2.3076923076923075,0
IR033EE,559,Math,0.2869000787552033,0.574576161863355,42,0,1,1,1,18,0,1,1,0,5,135,5,5,5,5
IR033EE,559,Physics,-1.417638464302331,0.7519087217569526,42,8.461538461538462,1,1,1,18,0,1,1,3.076923076923077,0,83.84615384615385,0,1.5384615384615383,1.5384615384615383,0.7692307692307693
IR033EE,560,Math,1.232034026411128,1.056589925757292,0,0,1,0,0,18,0,0,0,0,5,135,5,5,5,5
IR033EE,560,Physics,0.887919080073613,-1.0132646386201971,0,7.6923076923076925,1,0,0,18,0,0,0,2.3076923076923075,0,70.76923076923077,0,1.5384615384615383,2.3076923076923075,0
IR033EE,561,Math,-1.367084329642665,-0.6304582478714873,94,0,0,1,0,18,0,0,0,0,5,135,5,5,5,5
IR033EE,561,Physics,-1.7470038277846085,-1.2654322615312186,94,6.923076923076923,0,1,0,18,0,0,0,1.5384615384615383,0,68.46153846153845,0,1.5384615384615383,2.3076923076923075,0
IR033EE,562,Math,0.05061659184122212,-0.3894513659245188,0,0,0,0,1,18,0,0,0,0,5,135,5,5,5,5
IR033EE,562,Physics,0.5585537165913353,-0.5089293927981544,0,8.333333333333334,0,0,1,18,0,0,0,3.333333333333334,0,80.83333333333334,0,1.6666666666666663,1.6666666666666663,0.8333333333333333
IR036CS,563,Math,1.4683175133251092,1.7796105715981974,81,6,0,1,1,17,0,0,0,0,4,122,4,2,4,2
IR036CS,563,Physics,-0.7589077373377755,-0.00459414697611161,81,3.333333333333334,0,1,1,17,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,564,Math,-0.6582338689007213,-0.6304582478714873,0,6,0,0,1,18,0,1,0,0,4,122,4,2,4,2
IR036CS,564,Physics,0.5585537165913353,-0.5089293927981544,0,3.333333333333334,0,0,1,18,0,1,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,565,Math,1.9408844871530715,1.2975968077042603,65,6,1,1,1,17,0,1,0,2,2,122,4,2,4,2
IR036CS,565,Physics,1.5466498070381685,0.4997410988459311,65,3.333333333333334,1,1,1,17,0,1,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,566,Math,-1.8396513034706272,-1.5944857756593611,50,2,1,1,1,18,0,0,0,2,4,148,6,2,4,2
IR036CS,566,Physics,-0.42954237385549776,-0.256761769887133,50,6.666666666666666,1,1,1,18,0,0,0,0,0,70,3.333333333333334,0,0,0
IR036CS,567,Math,1.9408844871530715,-0.14844448397755036,81,2,0,1,1,17,0,1,0,2,4,148,6,2,4,2
IR036CS,567,Physics,-1.417638464302331,-0.5089293927981544,81,3.333333333333334,0,1,1,17,0,1,0,0,3.333333333333334,83.33333333333334,6.666666666666666,0,3.333333333333334,0
IR036CS,568,Math,0.7594670525831656,1.5386036896512287,71,6,0,1,1,18,0,1,0,0,4,122,4,2,4,2
IR036CS,568,Physics,0.2291883531090576,1.5084115904900166,71,3.333333333333334,0,1,1,18,0,1,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,569,Math,1.232034026411128,0.574576161863355,60,2,1,1,1,17,0,0,1,2,4,148,6,2,4,2
IR036CS,569,Physics,0.2291883531090576,0.4997410988459311,60,3.333333333333334,1,1,1,17,0,0,1,0,3.333333333333334,83.33333333333334,6.666666666666666,0,3.333333333333334,0
IR036CS,570,Math,1.7046010002390903,-0.14844448397755036,96,6,0,1,1,17,0,0,1,0,4,122,4,2,4,2
IR036CS,570,Physics,1.5466498070381685,0.4997410988459311,96,3.333333333333334,0,1,1,17,0,0,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,571,Math,-0.18566689507275905,1.056589925757292,31,4,0,1,1,18,0,0,0,2,4,138,6,0,2,0
IR036CS,571,Physics,-0.42954237385549776,-0.5089293927981544,31,3.333333333333334,0,1,1,18,0,0,0,0,3.333333333333334,83.33333333333334,6.666666666666666,0,3.333333333333334,0
IR036CS,572,Math,0.05061659184122212,0.8155830438103234,20,6,1,1,1,17,0,0,0,0,4,122,4,2,4,2
IR036CS,572,Physics,-0.42954237385549776,0.7519087217569526,20,3.333333333333334,1,1,1,17,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,573,Math,0.9957505394971468,-0.8714651298184557,60,6,1,1,1,17,0,0,0,0,4,122,4,2,4,2
IR036CS,573,Physics,-0.10017701037322008,0.24757347593490975,60,3.333333333333334,1,1,1,17,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,574,Math,-1.8396513034706272,0.8155830438103234,0,6,1,0,1,18,0,0,1,0,4,122,4,2,4,2
IR036CS,574,Physics,0.5585537165913353,0.24757347593490975,0,3.333333333333334,1,0,1,18,0,0,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,575,Math,1.9408844871530715,2.2616243354921344,73,6,1,1,1,17,0,0,0,0,4,114,4,0,2,4
IR036CS,575,Physics,-0.7589077373377755,0.4997410988459311,73,3.333333333333334,1,1,1,17,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,576,Math,0.2869000787552033,0.0925623979694181,30,6,1,1,1,18,0,0,0,0,4,122,4,2,4,2
IR036CS,576,Physics,-0.7589077373377755,-0.7610970157091758,30,3.333333333333334,1,1,1,18,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,577,Math,2.1771679740670526,0.8155830438103234,110,6,0,1,1,17,0,1,1,0,4,122,4,2,4,2
IR036CS,577,Physics,0.887919080073613,1.2562439675789954,110,3.333333333333334,0,1,1,17,0,1,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,578,Math,0.05061659184122212,0.574576161863355,51,6,0,1,1,17,0,1,1,0,4,122,4,2,4,2
IR036CS,578,Physics,-0.42954237385549776,-0.256761769887133,51,3.333333333333334,0,1,1,17,0,1,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,579,Math,-0.8945173558147025,-1.112472011765424,0,6,0,0,1,17,0,1,1,2,2,122,4,2,4,2
IR036CS,579,Physics,0.2291883531090576,-0.7610970157091758,0,3.333333333333334,0,0,1,17,0,1,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,580,Math,0.9957505394971468,-0.8714651298184557,0,2,0,0,1,18,0,1,1,0,4,116,4,2,4,4
IR036CS,580,Physics,-0.10017701037322008,-0.5089293927981544,0,6.666666666666666,0,0,1,18,0,1,1,0,0,70,3.333333333333334,0,0,0
IR036CS,581,Math,-0.42195038198674023,0.3335692799163866,0,6,0,0,1,18,0,1,1,0,4,118,4,2,4,2
IR036CS,581,Physics,-0.7589077373377755,-0.7610970157091758,0,6.666666666666666,0,0,1,18,0,1,1,0,0,70,3.333333333333334,0,0,0
IR036CS,582,Math,0.7594670525831656,1.056589925757292,72,6,0,1,1,17,0,1,1,0,4,122,4,2,4,2
IR036CS,582,Physics,0.887919080073613,0.7519087217569526,72,3.333333333333334,0,1,1,17,0,1,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,583,Math,1.4683175133251092,0.8155830438103234,72,6,0,1,1,18,0,0,1,0,4,122,4,2,4,2
IR036CS,583,Physics,0.887919080073613,0.24757347593490975,72,3.333333333333334,0,1,1,18,0,0,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,584,Math,0.2869000787552033,0.574576161863355,79,2,0,1,1,18,0,1,1,2,4,148,6,2,4,2
IR036CS,584,Physics,-1.417638464302331,0.4997410988459311,79,6.666666666666666,0,1,1,18,0,1,1,0,0,70,3.333333333333334,0,0,0
IR036CS,585,Math,-2.075934790384608,-0.8714651298184557,0,2,1,0,1,18,0,0,0,2,4,148,6,2,4,2
IR036CS,585,Physics,0.2291883531090576,-0.5089293927981544,0,6.666666666666666,1,0,1,18,0,0,0,0,0,70,3.333333333333334,0,0,0
IR036CS,586,Math,-1.603367816556646,-0.8714651298184557,0,6,0,0,1,17,0,0,0,0,4,122,4,2,4,2
IR036CS,586,Physics,-1.417638464302331,-1.5175998844422398,0,3.333333333333334,0,0,1,17,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,587,Math,0.5231835656691844,-0.3894513659245188,0,6,1,0,1,18,0,0,0,0,4,122,4,2,4,2
IR036CS,587,Physics,1.5466498070381685,-1.5175998844422398,0,3.333333333333334,1,0,1,18,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,588,Math,-1.1308008427286838,-0.3894513659245188,45,2,1,1,1,17,0,0,0,2,4,148,6,2,4,2
IR036CS,588,Physics,1.5466498070381685,0.24757347593490975,45,6.666666666666666,1,1,1,17,0,0,0,0,0,70,3.333333333333334,0,0,0
IR036CS,589,Math,0.2869000787552033,2.0206174535451655,60,4,0,1,1,18,0,1,0,2,4,138,6,0,2,0
IR036CS,589,Physics,-0.7589077373377755,-0.256761769887133,60,3.333333333333334,0,1,1,18,0,1,0,0,3.333333333333334,83.33333333333334,6.666666666666666,0,3.333333333333334,0
IR036CS,590,Math,0.7594670525831656,0.3335692799163866,65,6,0,1,1,17,0,1,1,0,4,122,4,2,4,2
IR036CS,590,Physics,0.5585537165913353,0.4997410988459311,65,3.333333333333334,0,1,1,17,0,1,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,591,Math,-1.1308008427286838,-0.14844448397755036,44,6,1,1,1,17,0,1,1,0,4,122,4,2,4,2
IR036CS,591,Physics,-1.417638464302331,-0.7610970157091758,44,3.333333333333334,1,1,1,17,0,1,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,592,Math,1.232034026411128,0.8155830438103234,70,2,1,1,1,18,0,0,0,2,4,148,6,2,4,2
IR036CS,592,Physics,-1.0882731008200532,-0.256761769887133,70,3.333333333333334,1,1,1,18,0,0,0,0,3.333333333333334,83.33333333333334,6.666666666666666,0,3.333333333333334,0
IR036CS,593,Math,-0.8945173558147025,-0.6304582478714873,36,2,1,1,1,18,0,0,0,2,4,148,6,2,4,2
IR036CS,593,Physics,-0.7589077373377755,-1.2654322615312186,36,6.666666666666666,1,1,1,18,0,0,0,0,0,70,3.333333333333334,0,0,0
IR036CS,594,Math,1.9408844871530715,2.5026312174391028,100,6,0,1,1,18,0,0,0,0,4,122,4,2,4,2
IR036CS,594,Physics,0.5585537165913353,1.5084115904900166,100,3.333333333333334,0,1,1,18,0,0,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,595,Math,-0.18566689507275905,-0.6304582478714873,0,6,0,0,1,18,0,1,0,0,4,122,4,2,4,2
IR036CS,595,Physics,0.5585537165913353,-1.7697675073532613,0,3.333333333333334,0,0,1,18,0,1,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,596,Math,-0.6582338689007213,0.3335692799163866,72,6,0,1,1,17,0,1,0,0,4,122,4,2,4,2
IR036CS,596,Physics,-0.42954237385549776,-0.00459414697611161,72,3.333333333333334,0,1,1,17,0,1,0,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,597,Math,-1.8396513034706272,-1.112472011765424,100,6,1,1,1,19,0,1,1,0,4,122,4,2,4,2
IR036CS,597,Physics,-0.42954237385549776,-0.7610970157091758,100,3.333333333333334,1,1,1,19,0,1,1,0,3.333333333333334,123.33333333333334,3.333333333333334,0,3.333333333333334,0
IR036CS,598,Math,-0.8945173558147025,NA,0,2,1,0,1,18,0,0,0,0,4,134,4,4,6,4
IR036CS,598,Physics,-2.405734554749164,-1.2654322615312186,0,3.333333333333334,1,0,1,18,0,0,0,0,3.333333333333334,83.33333333333334,6.666666666666666,0,3.333333333333334,0
IR036CS,599,Math,0.9957505394971468,0.3335692799163866,72,6,0,1,1,18,0,1,1,0,4,122,4,2,4,2
